"provider","name","station_id","latitude","longitude","docks","duration_minutes","start_station_count","year","end_count"
"santander","Collingham Gardens, Earl's Court",171,"51.491616","-0.186754","14","17.50","8151",2017,"7464"
"santander","Kensington Church Street, Kensington",277,"51.503157","-0.191496","17","22.50","14629",2017,"14218"
"santander","Warwick Square, Pimlico",178,"51.489856","-0.141924","19","18.48","11968",2017,"9940"
"santander","Grenfell Road, Avondale",754,"51.512901","-0.214763","24","15.30","4132",2017,"4057"
"santander","Guilford Street , Bloomsbury",57,"51.523347","-0.120203","32","14.28","16917",2017,"16733"
"santander","Alfreda Street, Battersea Park",726,"51.475051","-0.150908","22","23.69","8604",2017,"8081"
"santander","Panton Street, West End",83,"51.509639","-0.131511","20","28.05","17729",2017,"19424"
"santander","Westminster Pier, Westminster",818,"51.501513","-0.123823","27","25.36","15588",2017,"15409"
"santander","Royal Avenue 2, Chelsea",280,"51.490083","-0.162418","10","19.16","13523",2017,"14120"
"santander","Southerton Road, Hammersmith",598,"51.494499","-0.228188","37","30.97","5653",2017,"5951"
"santander","Belvedere Road 2, South Bank",819,"51.50621","-0.114842","38","25.59","12392",2017,"12855"
"santander","Old Montague Street, Whitechapel",537,"51.51793","-0.067937","18","16.47","12260",2017,"11661"
"santander","Chelsea Bridge, Pimlico",419,"51.485821","-0.149004","15","22.18","7561",2017,"6831"
"santander","Cotton Garden Estate, Kennington",62,"51.490758","-0.106324","23","16.65","6392",2017,"5650"
"santander","Olympia Way, Olympia",666,"51.496101","-0.208158","38","18.39","11906",2017,"11513"
"santander","Shadwell Station, Shadwell",449,"51.511088","-0.057159","34","17.40","16411",2017,"14548"
"santander","Furze Green, Bow",499,"51.519265","-0.021345","36","19.51","10692",2017,"10374"
"santander","Southern Grove, Bow",467,"51.523538","-0.030556","17","14.32","6109",2017,"5689"
"santander","Charing Cross Hospital, Hammersmith",696,"51.487285","-0.217996","21","15.85","8000",2017,"7916"
"santander","Wellington Street , Strand",338,"51.511756","-0.119643","24","21.27","16226",2017,"17360"
"santander","Great Russell Street, Bloomsbury",15,"51.517727","-0.127854","26","19.76","16554",2017,"17011"
"santander","Lambeth Road, Vauxhall",139,"51.494881","-0.117975","16","15.49","8844",2017,"7958"
"santander","Ampton Street , Clerkenwell",26,"51.527281","-0.118295","21","14.98","10012",2017,"8269"
"santander","Little Brook Green, Brook Green",775,"51.496664","-0.223868","33","19.56","4682",2017,"5028"
"santander","Walworth Road, Elephant & Castle",411,"51.493373","-0.099681","33","26.14","16629",2017,"17464"
"santander","Spanish Road, Clapham Junction",689,"51.459225","-0.180885","30","32.62","2341",2017,"1702"
"santander","Crabtree Lane, Fulham",655,"51.482945","-0.219346","27","20.01","6799",2017,"6569"
"santander","Here East North, Queen Elizabeth Olympic Park",812,"51.548731","-0.022607","27","30.67","4434",2017,"4495"
"santander","Russell Square Station, Bloomsbury",77,"51.523418","-0.124122","26","17.02","16496",2017,"15700"
"santander","Houghton Street, Strand",256,"51.513621","-0.116764","15","15.26","5605",2017,"6058"
"santander","Blackfriars Station, St. Paul's",659,"51.511934","-0.103079","34","28.99","1522",2017,"1579"
"santander","Goswell Road (City Uni), Finsbury",344,"51.528246","-0.101026","17","14.89","8713",2017,"7396"
"santander","Boston Place, Marylebone",45,"51.522511","-0.162298","26","19.87","21451",2017,"17936"
"santander","Alma Road, Wandsworth",724,"51.457991","-0.184806","28","24.14","4165",2017,"3084"
"santander","Woodstock Grove, Shepherd's Bush",613,"51.504038","-0.2174","24","15.90","15978",2017,"15975"
"santander","Westfield Southern Terrace ,Shepherd's Bush",571,"51.506256","-0.218337","29","23.59","6855",2017,"7337"
"santander","Lindfield Street, Poplar",469,"51.513757","-0.020467","44","17.35","6683",2017,"6635"
"santander","Bankside Mix, Bankside",193,"51.505818","-0.100186","60","16.47","23278",2017,"27399"
"santander","Sadlers Sports Centre, Finsbury",78,"51.524869","-0.099489","17","14.88","16661",2017,"16506"
"santander","Kensington Town Hall, Kensington",375,"51.501946","-0.194393","18","19.77","5434",2017,"5091"
"santander","Godliman Street, St. Paul's",48,"51.512484","-0.099141","25","18.73","24846",2017,"28671"
"santander","Allington Street, Victoria",826,"51.496863","-0.142943","28","22.81","6606",2017,"6712"
"santander","Alfred Place, Bloomsbury",364,"51.519656","-0.132339","41","15.65","16287",2017,"16523"
"santander","Bruton Street, Mayfair",44,"51.510737","-0.144165","21","21.83","9353",2017,"11746"
"santander","Bell Lane, Liverpool Street",506,"51.517475","-0.075855","23","16.80","13436",2017,"14025"
"santander","Marloes Road, Kensington",384,"51.496481","-0.192404","15","17.62","5724",2017,"5276"
"santander","Pritchard's Road, Bethnal Green",512,"51.532091","-0.06142","30","18.93","19559",2017,"18194"
"santander","St. James's Square, St. James's",228,"51.507425","-0.134621","39","21.14","27920",2017,"37999"
"santander","Surrey Lane, Battersea",620,"51.47518","-0.167161","28","19.98","9878",2017,"8427"
"santander","Duke Street Hill, London Bridge",732,"51.506304","-0.087263","18","18.65","40013",2017,"40770"
"santander","Shepherd's Bush Road North, Shepherd's Bush",667,"51.501595","-0.222293","33","24.60","7309",2017,"7337"
"santander","Graham Street, Angel",326,"51.532662","-0.099981","26","17.70","22139",2017,"17446"
"santander","Gloucester Avenue, Camden Town",535,"51.537349","-0.147154","24","24.99","12039",2017,"10739"
"santander","Great Percy Street, Clerkenwell",227,"51.528916","-0.115481","23","17.49","12507",2017,"10661"
"santander","Wright's Lane, Kensington",157,"51.500398","-0.193068","37","18.61","20439",2017,"21000"
"santander","Ashmole Estate, Oval",654,"51.482678","-0.117662","34","20.75","7935",2017,"7163"
"santander","Borough High Street, The Borough",125,"51.500695","-0.094524","21","18.33","11435",2017,"11436"
"santander","Seymour Place, Marylebone",605,"51.520331","-0.163667","29","18.24","12393",2017,"11467"
"santander","Watney Street, Shadwell",552,"51.511542","-0.056667","27","14.65","17507",2017,"15974"
"santander","Crisp Road, Hammersmith",682,"51.488108","-0.226606","46","26.24","14178",2017,"14187"
"santander","Ranelagh Gardens, Fulham",765,"51.467601","-0.206827","39","21.87","5712",2017,"5445"
"santander","Finlay Street, Fulham",615,"51.476885","-0.215896","24","19.69","9672",2017,"9406"
"santander","Central House, Aldgate",33,"51.5156","-0.070056","18","18.90","18394",2017,"18372"
"santander","Carey Street, Holborn",232,"51.51501","-0.112753","16","14.39","5724",2017,"6259"
"santander","Tyers Gate, Bermondsey",314,"51.500889","-0.083159","35","17.28","10515",2017,"10079"
"santander","Rodney Road , Walworth",223,"51.491485","-0.090221","22","20.05","12686",2017,"10923"
"santander","Broomhouse Lane, Parsons Green",656,"51.468419","-0.199136","29","15.44","3874",2017,"3719"
"santander","Black Lion Gate, Kensington Gardens",307,"51.509908","-0.187843","24","39.43","61974",2017,"59818"
"santander","Frampton Street, Paddington",238,"51.523353","-0.175116","32","23.91","6062",2017,"4607"
"santander","Green Street, Mayfair",138,"51.512276","-0.157437","19","33.36","20810",2017,"21251"
"santander","Bevington Road West, North Kensington",807,"51.5212","-0.208888","24","26.87","9860",2017,"9633"
"santander","Eccleston Place, Victoria",167,"51.493951","-0.147624","19","20.23","21910",2017,"21740"
"santander","Bayley Street , Bloomsbury",88,"51.518588","-0.132053","24","17.76","18527",2017,"19360"
"santander","Courland Grove, Wandsworth Road",624,"51.472918","-0.132103","40","17.82","7296",2017,"6589"
"santander","Sutton Street, Shadwell",511,"51.511066","-0.053558","32","19.11","14038",2017,"12206"
"santander","Tower Gardens , Tower",130,"51.509506","-0.075459","22","26.29","31971",2017,"35876"
"santander","Lots Road, West Chelsea",746,"51.479574","-0.179039","24","19.56","8115",2017,"7763"
"santander","Durant Street, Bethnal Green",702,"51.528682","-0.06555","24","17.83","11826",2017,"10135"
"santander","Stonecutter Street, Holborn",112,"51.51581","-0.10527","20","13.48","14282",2017,"14404"
"santander","Chancery Lane, Holborn",82,"51.514274","-0.111257","14","15.57","8717",2017,"8696"
"santander","Bricklayers Arms, Borough",94,"51.495061","-0.085814","28","18.81","15982",2017,"14652"
"santander","Ackroyd Drive, Bow",505,"51.520398","-0.026768","29","18.34","6074",2017,"5420"
"santander","Long Lane , Bermondsey",308,"51.499076","-0.085666","20","16.18","12404",2017,"11599"
"santander","Cleveland Gardens, Bayswater",164,"51.515607","-0.183119","16","16.69","8152",2017,"7472"
"santander","Braham Street, Aldgate",115,"51.514234","-0.073538","33","16.53","17793",2017,"18400"
"santander","Grosvenor Crescent, Belgravia",207,"51.501353","-0.153195","18","27.05","4401",2017,"4194"
"santander","Shouldham Street, Marylebone",396,"51.51809","-0.163609","15","16.84","9441",2017,"8777"
"santander","St. Bride Street, Holborn",703,"51.51506","-0.105344","24","14.95","19600",2017,"24347"
"santander","Baldwin Street, St. Luke's",319,"51.527026","-0.088543","20","15.74","16098",2017,"15821"
"santander","New Road 1 , Whitechapel",206,"51.518154","-0.062697","36","17.96","17951",2017,"17654"
"santander","Calshot Street , King's Cross",70,"51.531361","-0.11707","24","18.18","6656",2017,"4867"
"santander","Ilchester Place, Kensington",145,"51.500744","-0.202759","24","20.25","3899",2017,"3330"
"santander","Antill Road, Mile End",518,"51.528224","-0.037471","29","22.36","8639",2017,"7698"
"santander","Southwark Street, Bankside",803,"51.50541","-0.098341","23","16.49","9525",2017,"9684"
"santander","New North Road 2, Hoxton",328,"51.53114","-0.086016","22","14.39","5664",2017,"4426"
"santander","Wells Street, Fitzrovia",313,"51.517344","-0.138073","37","16.58","18034",2017,"18659"
"santander","Michael Road, Walham Green",731,"51.477276","-0.18921","37","16.80","8364",2017,"7982"
"santander","Malmesbury Road, Bow",472,"51.529452","-0.027616","10","26.52","1823",2017,"1586"
"santander","Harrington Square 2, Camden Town",425,"51.533379","-0.139159","38","19.25","12031",2017,"10738"
"santander","Macclesfield Rd, St Lukes",351,"51.529423","-0.097122","28","16.42","14940",2017,"10639"
"santander","South Audley Street, Mayfair",289,"51.50923","-0.151296","14","20.10","6412",2017,"6941"
"santander","Mile End Park Leisure Centre, Mile End",763,"51.520597","-0.032567","46","21.15","9196",2017,"8595"
"santander","Grant Road East, Clapham Junction",735,"51.464894","-0.173029","28","16.73","12537",2017,"13553"
"santander","Dock Street, Wapping",237,"51.509786","-0.068162","26","18.44","13345",2017,"13583"
"santander","Belford House, Haggerston",699,"51.536654","-0.07023","39","20.34","7715",2017,"6210"
"santander","Holland Park, Kensington",398,"51.502319","-0.200742","30","26.69","9266",2017,"7198"
"santander","Naval Row, Blackwall",538,"51.508981","-0.00699","21","22.14","4065",2017,"4271"
"santander","Whitehall Place, Strand",229,"51.506543","-0.12318","23","25.60","33395",2017,"37495"
"santander","Cadogan Place, Knightsbridge",211,"51.494645","-0.158106","34","23.51","8271",2017,"9554"
"santander","Waterloo Place, St. James's",160,"51.506633","-0.131774","19","30.63","18096",2017,"18700"
"santander","St. Luke's Church, Chelsea",218,"51.489717","-0.170194","20","20.85","11143",2017,"11176"
"santander","Union Street, The Borough",196,"51.503688","-0.098498","17","14.74","11279",2017,"11052"
"santander","Greenland Road, Camden Town",572,"51.539099","-0.141728","36","27.56","16183",2017,"16719"
"santander","Bethnal Green Road, Shoreditch",132,"51.523648","-0.074755","38","18.32","43768",2017,"44035"
"santander","Archbishop's Park, Waterloo",641,"51.498242","-0.117496","23","23.60","8664",2017,"9435"
"santander","Northumberland Avenue, Strand",354,"51.506767","-0.123702","35","26.65","20331",2017,"23912"
"santander","Richmond Way, Shepherd's Bush",647,"51.500353","-0.217515","27","17.33","8747",2017,"8504"
"santander","Holden Street, Battersea",627,"51.468791","-0.158231","20","20.86","4009",2017,"3645"
"santander","Lexham Gardens, Kensington",155,"51.495867","-0.191934","19","16.11","11389",2017,"10709"
"santander","Holy Trinity Brompton, Knightsbridge",150,"51.497056","-0.168917","27","23.95","13196",2017,"14288"
"santander","Queen Street 1, Bank",101,"51.511553","-0.09294","22","15.95","43626",2017,"44528"
"santander","Albert Gardens, Stepney",483,"51.51328","-0.047784","32","16.74","11862",2017,"10446"
"santander","Clarges Street, Mayfair",528,"51.507326","-0.145827","16","20.66","4963",2017,"5338"
"santander","Millbank Tower, Pimlico",376,"51.491884","-0.125675","24","21.20","17800",2017,"17412"
"santander","Queen's Gate (North), Kensington",266,"51.501027","-0.180246","40","22.87","13210",2017,"13037"
"santander","Caldwell Street, Stockwell",603,"51.477839","-0.116493","43","20.34","12332",2017,"11887"
"santander","Union Grove, Wandsworth Road",602,"51.472993","-0.133972","44","21.20","8493",2017,"8249"
"santander","Hinde Street, Marylebone",210,"51.516814","-0.151926","21","18.10","12507",2017,"14022"
"santander","Chelsea Green, Chelsea",220,"51.490665","-0.166485","27","19.32","7472",2017,"7789"
"santander","Moorfields, Moorgate",215,"51.519069","-0.088285","53","14.06","30703",2017,"34688"
"santander","Sedding Street, Sloane Square",5,"51.49313","-0.156876","27","17.73","22091",2017,"23501"
"santander","Tate Modern, Bankside",810,"51.506725","-0.098807","30","21.12","19964",2017,"20841"
"santander","Euston Square Gardens, Euston",795,"51.527068","-0.131861","30","17.16","13548",2017,"13464"
"santander","De Vere Gardens, Kensington",36,"51.501737","-0.184981","28","23.80","13676",2017,"10453"
"santander","Albert Gate, Hyde Park",303,"51.502954","-0.158456","34","37.73","60540",2017,"60389"
"santander","Heath Road, Battersea",677,"51.468669","-0.146545","26","25.13","4678",2017,"3968"
"santander","Westbridge Road, Battersea",680,"51.477685","-0.170329","26","18.49","21255",2017,"20516"
"santander","Hampton Street, Walworth",152,"51.49217","-0.101537","21","18.27","10268",2017,"9691"
"santander","Brushfield Street, Liverpool Street",251,"51.518908","-0.079249","33","17.82","42345",2017,"51194"
"santander","Bridge Avenue, Hammersmith",730,"51.492085","-0.229117","17","25.86","11382",2017,"11641"
"santander","Pitfield Street North,Hoxton",465,"51.53558","-0.08249","27","16.11","18583",2017,"15458"
"santander","East Village, Queen Elizabeth Olympic Park",784,"51.546326","-0.009935","33","36.65","12336",2017,"12415"
"santander","Neville Gill Close, Wandsworth",684,"51.454753","-0.195197","31","34.10","5826",2017,"6182"
"santander","Oxford Road, Putney",743,"51.460792","-0.212608","29","27.99","3386",2017,"3487"
"santander","Hawley Crescent, Camden Town",713,"51.541007","-0.143261","22","31.84","5922",2017,"5969"
"santander","Devonshire Square, Liverpool Street",87,"51.516468","-0.079685","16","15.31","15232",2017,"15767"
"santander","Red Lion Square, Holborn",23,"51.519435","-0.119123","16","14.67","9918",2017,"9778"
"santander","St. Mark's Road, North Kensington",650,"51.516871","-0.213872","23","25.10","9641",2017,"9621"
"santander","New Kent Road, The Borough",156,"51.494436","-0.092921","33","20.19","9920",2017,"9581"
"santander","Longford Street, The Regent's Park",76,"51.525595","-0.144084","21","20.05","8179",2017,"7074"
"santander","Thurtle Road, Haggerston",463,"51.534776","-0.071881","22","18.41","6260",2017,"4633"
"santander","Hampstead Road, Euston",98,"51.525542","-0.138231","53","17.69","19741",2017,"15627"
"santander","Aylward Street, Stepney",715,"51.51563","-0.049067","21","15.04","6574",2017,"5767"
"santander","Great Suffolk Street, The Borough",645,"51.501732","-0.100292","21","14.06","11796",2017,"11086"
"santander","Green Park Station, Mayfair",541,"51.506613","-0.142844","27","29.58","31328",2017,"34572"
"santander","Worship Street, Shoreditch",175,"51.521668","-0.079609","51","14.43","14427",2017,"16879"
"santander","Bethnal Green Garden, Bethnal Green",444,"51.52568","-0.055312","23","16.60","10512",2017,"9812"
"santander","Exhibition Road, Knightsbridge",428,"51.499917","-0.174554","18","22.81","31446",2017,"35803"
"santander","St. John Street, Finsbury",123,"51.52836","-0.104725","18","15.24","8839",2017,"7145"
"santander","Curlew Street, Shad Thames",298,"51.50228","-0.074189","19","20.56","22559",2017,"22449"
"santander","Clifton Street, Shoreditch",323,"51.523196","-0.083067","23","15.33","8278",2017,"8812"
"santander","Waterloo Road, South Bank",173,"51.50486","-0.113001","15","18.54","13308",2017,"13647"
"santander","Spencer Park, Wandsworth Common",637,"51.45787","-0.174692","25","27.18","3123",2017,"2730"
"santander","Bury Place, Holborn",562,"51.51746","-0.12335","21","17.67","11268",2017,"11910"
"santander","Burdett Road, Mile End",460,"51.516196","-0.029138","32","17.90","9262",2017,"9309"
"santander","Harper Road, The Borough",249,"51.498598","-0.096191","42","19.81","6475",2017,"6611"
"santander","St. John's Wood Church, The Regent's Park",247,"51.530529","-0.167515","50","27.34","8346",2017,"6290"
"santander","Harrington Square 1, Camden Town",90,"51.533019","-0.139175","27","20.48","4049",2017,"3281"
"santander","Eastbourne Mews, Paddington",330,"51.516417","-0.179135","34","20.59","16379",2017,"13669"
"santander","Bramham Gardens, Earl's Court",219,"51.490164","-0.190394","29","18.09","14976",2017,"13692"
"santander","Wellington Row, Bethnal Green",533,"51.528222","-0.069743","33","16.08","11104",2017,"9895"
"santander","Denyer Street, Knightsbridge",209,"51.493584","-0.165101","30","16.52","6441",2017,"6575"
"santander","Clarence Walk, Stockwell",630,"51.470733","-0.126994","28","25.78","4970",2017,"4845"
"santander","Albert Embankment, Vauxhall",100,"51.490436","-0.122807","24","21.77","10126",2017,"9173"
"santander","Newby Place, Poplar",530,"51.508896","-0.012413","16","30.99","3111",2017,"3282"
"santander","Montpelier Street, Knightsbridge",292,"51.498884","-0.165472","16","25.77","17635",2017,"18075"
"santander","Phillimore Gardens, Kensington",2,"51.499607","-0.197574","37","20.64","15770",2017,"16635"
"santander","Trebovir Road, Earl's Court",158,"51.490854","-0.19617","17","18.82","9171",2017,"8877"
"santander","Danvers Street, West Chelsea",610,"51.482568","-0.172078","21","21.30","10729",2017,"10621"
